DATAFLOW,SPECIFICATION: Spécification,FREQ: Fréquence,TIME_PERIOD: Période,OBS_VALUE,NOTE_YEAR_2: Note année 2,NOTE_YEAR_1: Note année 1,NOTE_SPECIFICATION_2: Note spécification 2,NOTE_SPECIFICATION_1: Note spécification 1,OBS_STATUS: Statut d'observation,DECIMALS: Décimales
LU1:DF_E1100(1.0),SL08: Indice des prix de la construction,M: Mensuelle,2024-03,3.85150840911133,,,SL08: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL08: Indice des prix de la construction,M: Mensuelle,2024-04,,,,SL08: Définitions : Indice,,l: Non disponible,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2020-01,6.59552536101629,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2020-02,-0.895325280289594,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2020-03,-10.0105841505289,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2020-04,-21.1409882384663,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2020-05,-25.2097793358526,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2020-06,-16.1582947906156,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2020-07,-13.5179638288905,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2020-08,-14.3355996069113,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2020-09,-16.8517385976755,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2020-10,-16.9028097584589,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2020-11,-17.6227742151035,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2020-12,-14.7798339002025,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2021-01,-8.35065118162502,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2021-02,0.391748993164653,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2021-03,12.9751615426293,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2021-04,28.9221364895809,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2021-05,35.4858222687193,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2021-06,28.5794372405285,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2021-07,28.309870298977,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2021-08,29.9302682629481,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2021-09,34.6191602256591,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2021-10,48.5182927148693,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2021-11,59.9591912474671,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2021-12,46.9023822710429,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2022-01,48.7216084028554,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2022-02,51.7365478976909,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2022-03,56.8778264858663,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2022-04,59.1849140770233,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2022-05,49.6725742202695,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2022-06,56.326216200111,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2022-07,43.5900669928183,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2022-08,35.9984977159445,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2022-09,37.352095075666,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2022-10,35.1902711346713,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2022-11,20.8788402547922,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2022-12,15.8372246594489,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2023-01,3.91499238706003,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2023-02,-3.46788239549956,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2023-03,-11.407607463488,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2023-04,-13.5287978709658,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2023-05,-13.8893284271865,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2023-06,-17.3712013088163,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2023-07,-12.8171923842515,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2023-08,-1.30199289598141,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2023-09,-0.63582248384888,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2023-10,-10.8075649390428,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2023-11,-9.24136699757583,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2023-12,-4.43271972232469,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2024-01,-4.40608300343364,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2024-02,1.11883223197617,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2024-03,1.04517065470386,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL06: Indice des produits pétroliers,M: Mensuelle,2024-04,3.51186646895285,,,SL06: Sous-série de l’indice général (IPCN) qui exclut notamment les prix pétroliers et d’autres prix qui se forment sur les marchés internationaux.Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2020-01,1.92913664765859,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2020-02,1.6782469322103,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2020-03,0.859226231063803,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2020-04,0.60922136497592,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2020-05,0.192745496401736,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2020-06,0.740765133616383,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2020-07,0.952490097010106,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2020-08,0.585557498671441,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2020-09,0.67969464360742,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2020-10,0.662574247223091,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2020-11,0.413706635197109,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2020-12,0.556680375503515,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2021-01,1.88260999243377,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2021-02,-0.0908754320385063,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2021-03,1.97558219685239,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2021-04,2.08877420616722,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2021-05,2.5275580490929,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2021-06,2.20260057989399,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2021-07,2.29998646681973,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2021-08,2.46276126995726,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2021-09,2.67142665292994,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2021-10,3.61535986798449,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2021-11,4.52610155980788,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2021-12,4.14369830115131,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2022-01,3.57091644449403,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2022-02,6.56245811798255,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2022-03,6.14799585095751,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2022-04,6.95949945619545,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2022-05,6.79871952384057,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2022-06,7.42829481087437,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2022-07,6.75999806635534,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2022-08,6.75839783058578,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2022-09,6.88299428547088,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2022-10,6.85280834590305,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2022-11,5.93592520878592,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2022-12,5.3774253531881,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2023-01,4.82883426996217,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2023-02,4.31991066448854,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2023-03,3.59794361135801,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2023-04,3.69222677151893,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2023-05,3.62100201449935,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2023-06,3.17943185092293,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2023-07,3.74582669841097,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2023-08,4.24212657179197,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2023-09,4.04578073121684,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2023-10,3.1626581194963,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2023-11,3.02958380680187,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2023-12,3.51109637265929,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2024-01,3.4,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2024-02,3.19187891345198,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2024-03,3.08818546895682,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL04: Indice des prix à la consommation (IPCN),M: Mensuelle,2024-04,2.40082505349735,,,"SL04: Définitions : Indice des Prix à la Consommation National (IPCN), Indice",,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2020-01,-1.83033767734523,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2020-02,-0.821506688315687,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2020-03,-2.48032729426428,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2020-04,-0.156228674419767,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2020-05,2.33267484708097,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2020-06,3.53796120375218,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2020-07,0.0371609712223275,,,SL07: Définitions : Indice,,n: Inférieur à la moitié de l'unité employée,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2020-08,-3.80383539177329,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2020-09,-4.62564066431962,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2020-10,-5.40001395510573,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2020-11,-5.10958238063858,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2020-12,-4.95563372997732,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2021-01,-1.41305208529728,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2021-02,1.40502750759921,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2021-03,3.57365603873447,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2021-04,3.00073854631642,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2021-05,2.73911519373511,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2021-06,4.51635406371453,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2021-07,11.1425597231794,,,SL07: Définitions : Indice,,,1: Un
LU1:DF_E1100(1.0),SL07: Indice des prix à la production industrielle,M: Mensuelle,2021-08,17.7500639042843,,,SL07: Définitions : Indice,,,1: Un
